time,x offset,distance
31.196,16.357588357588355,12.343500345151902
31.3,16.428571428571416,12.595031661450713
31.419,16.438155136268335,12.395203375013525
31.536,16.523809523809518,12.317889929387787
31.65,16.552301255230134,12.382216817705688
31.771,16.68421052631578,12.179823066347765
31.886,16.868085106382978,12.487266289401084
32.002,16.84104627766601,12.142965985449115
32.125,16.791919191919192,12.167500163540238
32.243,16.821862348178144,12.179823066347765
32.363,16.906779661016941,12.460753803292517
32.489,16.851020408163265,12.229491192650318
32.612,16.827586206896541,12.19218342974589
32.728,16.869215291750493,12.142965985449115
32.839,16.925373134328368,12.500586060722039
32.977,16.889352818371606,12.369270934662545
33.096,16.894000000000005,12.106440993376328
33.206,17.004132231404952,12.305144269206517
33.316,17.027833001988085,12.07024313145784
33.43,17.119760479041929,12.094338933486132
33.543,17.244306418219452,12.317889929387787
33.66,17.253112033195009,12.330675219418115
33.771,17.088932806324124,12.034367544069555
33.879,17.155555555555566,12.167500163540238
33.988,17.264344262295083,12.25455386161522
34.104,17.25742574257427,12.046290560490295
34.225,17.218934911242599,12.022479806758046
34.34,17.335390946502059,12.279771022391095
34.462,17.27104722792609,12.267143031424556
34.568,17.308300395256907,12.034367544069555
34.666,17.233663366336629,12.046290560490295
34.78,17.31360946745562,12.022479806758046
34.899,17.338809034907598,12.267143031424556
35.015,17.169999999999987,12.106440993376328
35.13,17.152046783625735,11.951884600598888
35.249,17.249516441005795,11.905505156073778
35.366,17.194881889763792,12.010627174865807
35.479,17.167630057803478,11.882516681686722
35.6,17.212424849699403,12.118579400213413
35.721000000000004,17.146435452793838,11.882516681686722
35.837,17.165999999999997,12.106440993376328
35.95,17.126705653021446,11.951884600598888
36.063,17.168000000000006,12.106440993376328
36.187,17.115234375,11.963564269290281
36.292,17.091254752851711,11.803091763655576
36.404,17.096958174904955,11.803091763655576
36.519,17.157684630738515,12.094338933486132
36.64,17.159392789373811,11.791874661932122
36.756,17.429980276134131,12.022479806758046
36.872,17.453154875717019,11.836935805639119
36.984,17.521484375,11.963564269290281
37.096,17.591439688715951,11.940239019914216
37.209,17.568480300187616,11.7252360653313
37.319,17.569832402234624,11.681431913035434
37.437,17.595744680851055,11.905505156073778
37.562,17.633720930232556,11.917049461514871
37.68,17.607350096711798,11.905505156073778
37.795,17.620155038759691,11.917049461514871
37.919,17.633204633204627,11.893994283167116
38.034,17.605607476635527,11.703272606284258
38.147,17.624535315985128,11.670557246819298
38.266,17.78998073217727,11.882516681686722
38.377,17.976967370441457,11.859660653987133
38.499,18.0,11.848281910938574
38.614,18.029304029304029,11.584637802810684
38.734,18.177007299270059,11.563452337672809
38.851,18.204044117647072,11.605939944039623
38.964,18.247169811320759,11.75841397008314
39.086,18.275797373358358,11.7252360653313
39.202,18.159420289855063,11.521427202858062
39.317,18.231464737793857,11.510992199267688
39.429,18.231464737793857,11.510992199267688
39.541,18.275797373358358,11.7252360653313
39.66,18.363128491620103,11.681431913035434
39.777,18.24057450628365,11.469533461342943
39.9,18.218637992831532,11.45923846535746
40.016,18.324675324675326,11.659712845787835
40.122,18.339317773788139,11.469533461342943
40.231,18.257548845470694,11.408175418228664
40.353,18.24381625441697,11.377862763319452
40.478,18.223008849557516,11.387940163754807
40.591,18.328413284132836,11.62735983662834
40.71,18.215686274509807,11.428518740184002
40.821,18.362132352941188,11.605939944039623
40.945,18.237500000000011,11.438731227767706
41.073,18.357664233576656,11.563452337672809
41.187,18.309090909090912,11.542382487054521
41.295,18.329842931937179,11.308060920955366
41.417,18.380255941499087,11.574030552396971
41.54,18.421818181818168,11.542382487054521
41.659,18.372616984402072,11.268745456443371
41.78,18.423913043478251,11.521427202858062
41.894,18.367417677642976,11.268745456443371
42.017,18.427536231884062,11.521427202858062
42.138,18.488576449912131,11.347790054043207
42.249,18.432055749128921,11.298193554950561
42.372,18.374350086655113,11.268745456443371
42.494,18.472027972027973,11.317954140384984
42.609,18.431899641577047,11.45923846535746
42.728,18.389273356401389,11.258980386492537
42.851,18.386206896551727,11.239526031450513
42.972,18.238500851788757,11.172220213147376
43.088,18.351118760757316,11.229836528855575
43.195,18.248730964467001,11.134297535984503
43.319,18.237113402061851,11.220171998966052
43.434,18.269565217391317,11.288351929925172
43.55,18.213804713804706,11.106107151448372
43.663,18.226510067114106,11.087431873024006
43.781,18.167504187604692,11.078129429745783
43.9,18.100840336134468,11.096757747403071
44.016,18.133790737564311,11.210532334658291
44.129,18.106779661016958,11.143742056044944
44.25,18.040885860306645,11.172220213147376
44.37,17.943972835314099,11.153210607409862
44.482,17.925170068027199,11.162703292200666
44.597,17.842016806722683,11.096757747403071
44.723,17.888888888888886,11.191327177499788
44.837,17.745065789473671,10.977321385755983
44.96,17.798986486486484,11.124876945711122
45.065,17.884550084889639,11.153210607409862
45.182,17.87377049180327,10.959286081752754
45.291,17.834162520729677,11.022801375704125
45.409,17.970297029702976,10.995445858758245
45.521,18.0,11.115480184306794
45.646,17.961165048543677,10.888022099075471
45.763,17.912762520193866,10.879211326581675
45.885,17.983388704318941,11.031965270234059
46.006,18.126666666666665,11.050361709492794
46.122,18.197389885807496,10.932398725135236
46.235,18.288888888888891,10.783680972027183
46.356,18.347402597402606,10.905707934857247
46.473,18.448105436573314,10.986372430239268
46.596000000000004,18.5631067961165,10.888022099075471
46.719,18.57007874015747,10.741080567727701
46.843,18.673501577287055,10.74956033608245
46.965,18.861290322580658,10.870421869092583
47.08,19.044515103338625,10.792261921850439
47.19,19.180487804878055,10.914583172264475
47.307,19.2037914691943,10.758060181091261
47.421,19.295597484276726,10.73262079708585
47.542,19.223809523809535,10.783680972027183
47.664,19.390205371248015,10.758060181091261
47.789,19.350931677018622,10.665653218458809
47.907,19.389408099688467,10.682277758787677
48.032,19.479099678456578,10.852906556268636
48.154,19.465543644716689,10.59178990801823
48.262,19.414110429447845,10.599921386661384
48.376,19.549206349206344,10.783680972027183
48.494,19.543035993740233,10.707360688516129
48.61,19.497674418604646,10.657369945475141
48.732,19.67511885895405,10.775120419023761
48.846000000000004,19.575899843505482,10.707360688516129
48.96,19.575663026521056,10.690619176831285
49.08,19.656786271450869,10.690619176831285
49.2,19.666160849772382,10.54339016765179
49.32,19.812792511700479,10.690619176831285
49.439,19.756797583081578,10.519437300365514
49.553,19.819722650231114,10.62442842891071
49.67,19.899691358024683,10.632635219609572
49.789,19.940092165898619,10.608071584983858
49.905,19.960000000000008,10.616240574949655
50.022,19.977168949771681,10.559449764387384
50.146,20.030487804878049,10.567507076287685
50.266,19.676291793313084,10.551410818072661
50.391,18.270986745213548,10.386715162744474
50.509,16.426253687315636,10.394383979090415
50.63,14.877192982456137,10.348623554191937
50.751,13.729323308270665,10.495646622428001
50.876,12.997045790251121,10.402069771905701
50.993,12.104258443465483,10.371428210061328
51.119,11.187028657616906,10.511489143959231
51.241,10.638483965014586,10.333503585514745
51.364,9.9912536443148667,10.333503585514745
51.482,9.463768115942031,10.303461001707717
51.605,8.8257142857142981,10.22948379277538
51.73,8.2826086956521863,10.303461001707717
51.854,7.9674074074074213,10.417492538282231
51.97,7.7334315169366619,10.386715162744474
52.085,7.6107091172214041,10.295991123751056
52.207,7.5923295454545325,10.200334965472544
52.329,7.6130867709815107,10.207598855938027
52.45,7.5744985673352403,10.244152028119633
52.563,7.6419400855920117,10.22217321417253
52.689,7.7624633431084931,10.363809949824754
52.8,7.8231966053748181,10.17863578944521
52.927,7.891701828410703,10.149917351572526
53.055,7.94950911640953,10.13564879517034
53.181,8.039325842696627,10.142775562382047
53.297,8.0749999999999886,10.086177653047841
53.42,8.2253521126760631,10.157074215611763
53.539,8.2359712230215791,10.266272922412735
53.652,8.3237822349570081,10.244152028119633
53.773,8.2580195258019558,10.107290897750858
53.88,8.2959326788218846,10.13564879517034
54.002,8.4091539528432691,10.079169189116579
54.116,8.4798890429958362,10.079169189116579
54.233,8.5544827586206793,10.051280407329163
54.351,8.6873239436619656,10.157074215611763
54.478,8.6544217687074934,9.9825566631937939
54.598,8.7130919220055603,10.100238456399911
54.718,8.7046070460704641,9.9622122655020657
54.838,8.7183288409703437,9.9352784609888563
54.958,8.7478991596638593,10.128536997326659
55.081,8.7163978494623677,9.9218930393160178
55.197,8.7516778523489904,9.915220539047187
55.318,8.7472527472527588,10.030514752391683
55.443,8.8695073235685697,9.8754656565257708
55.559,8.9973439575033183,9.8623196771825548
55.68,9.1237964236588596,10.037422361841715
55.802,9.2113821138211449,9.9622122655020657
55.924,9.2503401360544331,9.9825566631937939
56.038,9.1848404255319167,9.8688861150782508
56.153,9.3025780189959164,9.9689799353617268
56.274,9.2906208718626146,9.8361840950080204
56.398,9.3254281949934068,9.8231938048841627
56.515,9.28010471204189,9.7909414088065034
56.641,9.2094861660079061,9.8231938048841627
56.761,9.229870129870136,9.7526537345900444
56.89,9.1806451612903288,9.7210873779874092
57.011,9.1597938144329873,9.7148107233198182
57.133,9.087516087516093,9.7085461825313555
57.254,9.0883905013192532,9.8296825270396067
57.366,9.0371794871794862,9.6898248549715884
57.48,9.0118733509234801,9.8296825270396067
57.594,8.9987244897959044,9.6650303370667281
57.708,8.9868421052631504,9.8167178862766491
57.831,8.8686224489795791,9.6650303370667281
57.953,8.8055908513341876,9.6465585582724973
58.068,8.716096324461347,9.6343025767070039
58.18,8.6468354430379861,9.6281920360205042
58.299,8.5474083438685113,9.6220930796952295
58.417,8.4341772151898624,9.6281920360205042
58.538,8.3971722365038488,9.7022937166877181
58.648,8.2930174563591095,9.5557587820795042
58.704,8.2661691542288622,9.5438444008590313
58.829,8.3155279503105533,9.5379038575589341
58.949,8.3188775510204209,9.6650303370667281
59.075,8.3511166253101692,9.5319743665562484
59.198,8.317721518987355,9.6281920360205042
59.315,8.2629629629629733,9.5083662428344926
59.43,8.3251533742331389,9.4791006990282991
59.542,8.3386308068459698,9.4616702353260873
59.666,8.3450789793438673,9.4328314029899083
59.787,8.4122699386502973,9.4791006990282991
59.897,8.4367396593673902,9.4385781258688457
60.007,8.4594594594594525,9.4849322427590259
60.126,8.5,9.5438444008590313
60.246,8.4440433212996311,9.387231459675105
60.366,8.4466019417475593,9.427095138038073
60.479,8.4627403846153868,9.3815777282642223
60.591,8.5686977299880596,9.3534611243898311
60.708,8.5372405372405353,9.4558813610624721
60.825,8.5287769784172553,9.3703007672351433
60.941,8.5036144578313326,9.3928953991631339
61.062,8.5646500593119868,9.3200517433511649
61.164,8.5354993983152951,9.387231459675105
61.244,8.5938967136150097,9.2706005307738248
61.352,8.6186540731995365,9.297976191797316
61.469,8.6040914560770148,9.387231459675105
61.59,8.5535714285714164,9.3367117175706937
61.708,8.5904761904761813,9.3367117175706937
61.828,8.5468384074941355,9.259717599549294
61.938,8.6513545347467584,9.2869969287455643
62.055,8.5863267670915491,9.2112131825602148
62.173,8.5641330166270677,9.3255951803172739
62.288,8.6766743648960869,9.195213207275712
62.406,8.6403207331042324,9.1582009766998542
62.532,8.5979142526071826,9.2112131825602148
62.645,8.6453819840364758,9.1372502425331863
62.748,8.586757990867568,9.1424744794680208
62.84,8.6174418604651066,9.2272967509858361
62.939,8.6262857142857001,9.1477076637354227
63.062,8.6815578465063084,9.1582009766998542
63.184,8.7311212814645387,9.1529498209177405
63.299,8.7239819004524861,9.1009289816733911
63.42,8.7278911564625901,9.1112623795762619
63.52,8.7979568671963762,9.1164422600316399
63.628,8.7977401129943473,9.095775414565944
63.751,8.8116591928251182,9.0599432801338047
63.873,8.8465845464725703,9.0548588029839987
64.001,8.8494983277591928,9.0346059328398614
64.124,8.8542825361512882,9.0245301895818564
64.243,8.8531701890989893,9.0245301895818564
64.355,8.8070562293274577,8.984560809184174
64.47,8.8013245033112639,8.9895280341466943
64.585,8.7770491803278787,8.9451164113884758
64.711,8.7616974972796413,8.9255875052490943
64.829,8.7334777898158222,8.9061855973474735
64.922,8.7027027027027088,8.8965318383982144
65.052,8.6911447084233373,8.8917166833212669
65.171,8.6989247311827853,8.8725337351134819
65.296,8.7164339419978489,8.8677573117591599
65.417,8.7164339419978489,8.8677573117591599
65.527,8.7098501070663872,8.8534740635393643
65.65,8.7228144989339,8.8345363531273655
65.767,8.6999999999999886,8.8251128276337791
65.882,8.7536997885835035,8.7970216513817689
66.003,8.7694736842105385,8.7784421254736937
66.118,8.8471204188481636,8.7553819529596293
66.243,8.84375,8.7325020434730671
66.352,8.9067357512953436,8.7098000592991802
66.466,8.9007238883143884,8.7007685691315864
66.589,8.9007238883143884,8.7007685691315864
66.709,8.940206185567007,8.6872737049504245
66.836,8.9579487179487103,8.6649207261908714
66.948,8.9518442622950829,8.6604707399847261
67.07,8.9816326530612116,8.6427389090878854
67.192,8.9877800407331847,8.6339136191084904
67.302,8.9736040609137149,8.6207260790903639
67.422,8.9655521783181484,8.6119677837291171
67.526,8.965656565656559,8.5988801001326074
67.612,8.9909365558912384,8.5858517267619483
67.724,8.9909365558912384,8.5858517267619483
67.843,9.0180904522613048,8.5771988737629545
67.958,9.0370741482965968,8.5642683600178575
68.072,9.0469530469530355,8.5513959752227056
68.189,9.0469530469530355,8.5513959752227056
68.305,9.0577689243027919,8.5385812848875293
68.417,9.0577689243027919,8.5385812848875293
68.535,9.0912698412698489,8.5215840355558203
68.659,9.0909990108803242,8.5089023012966916
68.772,9.0797244094488292,8.4878909357538976
68.895,9.079567779960712,8.4795297319595448
69.013,9.1175318315377183,8.4670339853306302
69.139,9.1075268817204176,8.4587340184551802
69.266,9.1295034079844299,8.4422068233705794
69.392,9.1694094869312721,8.4175961153124437
69.513,9.2304725168756079,8.4013076809874825
69.635,9.2562380038387744,8.3810790768971017
69.76,9.2883141762452226,8.373028322248496
69.883,9.2590822179732299,8.3650006505289927
70.004,9.2827125119388825,8.360995436312713
70.12,9.306666666666672,8.349014115957063
70.233,9.3139866793530075,8.3450317379020831
70.354,9.3364928909952596,8.3291588424373728
70.472,9.3364928909952596,8.3291588424373728
70.593,9.3532196969696884,8.325204705720914
70.7,9.3566037735849079,8.3094441085417454
70.816,9.3879472693031971,8.3015971952932297
70.94,9.3725305738475981,8.2976820391903132
71.045,9.3881578947368496,8.2937723994302193
71.221,9.3911819887429715,8.2859696171805393
71.347,9.4298978644382601,8.2434432349538564
71.469,9.4267281105990719,8.2129216756167658
71.591,9.4498175182481816,8.1715009860711216
71.702,9.4549590536851724,8.1603124138858352
71.823,9.4810126582278542,8.1343828601120141
71.914,9.5058611361586998,8.123345358392184
72.041,9.544883303411126,8.1050486155697925
72.149,9.5689964157706129,8.0977643420014438
72.26,9.5683646112600513,8.0868745392291235
72.384,9.5948352626892301,8.0724226797142364
72.501,9.6358792184724678,8.0616343162359225
72.62,9.6221238938053091,8.0473166595719903
72.737,9.6402116402116462,8.033074759942652
72.859,9.6953467954346024,8.0153779046376918
72.976,9.7110332749562076,8.0048155752551438
73.086,9.7342657342657333,7.9977970961948825
73.206,9.732578397212535,7.9838151533688659
73.324,9.7460869565217365,7.9768515300734064
73.446,9.7732406602953859,7.9733765207967906
73.559,9.7883781439722384,7.9664400578122443
73.679,9.7816291161178412,7.9629785845244037
73.803,9.7920621225194111,7.9457384111934566
73.917,9.8407917383821086,7.9354477145402242
74.031,9.8245915735167557,7.9320263261253121
74.145,9.8464837049742755,7.9217885595129474
74.255,9.9275979557069718,7.8946797880097543
74.371,9.9243197278911452,7.88794581560051
74.42,nan,-1.0
74.471,nan,-1.0
74.493,9.9252971137521229,7.8812289845512931
74.601,9.9377104377104502,7.8478994219229996
74.719,9.9321608040200999,7.828102796587709
74.805,9.9598662207357904,7.8215370194608456
74.9,9.9858333333333462,7.8084546982171972
75.016,9.9917149958575067,7.7857171729615935
75.139,10.004139072847693,7.782485083938413
75.258,10.03960396039605,7.7695967171502911
75.376,10.03960396039605,7.7695967171502911
75.492,10.055921052631589,7.7567719384056799
75.627,10.095823095823107,7.7408295916871861
75.742,10.117743254292719,7.7344800189872931
75.858,10.112469437652805,7.7218274360445687
75.953,10.090170593013823,7.7092365158651397
76.074,10.115695792880246,7.6935838183214242
76.191,10.092891760904678,7.6873492820407856
76.284,10.13929146537842,7.6749253753100977
76.416,10.14871382636656,7.6687358837945725
76.534,10.156500802568218,7.6625612867022852
76.655,10.194422310756977,7.6349583257623292
76.769,10.235527359238688,7.6167205981152097
76.876,10.247040252565114,7.5986124506463018
76.985,10.236220472440948,7.5896064908711578
77.111,10.249213836477992,7.5836202092015661
77.22,10.231010180109621,7.5687160210388074
77.338,10.274570982839322,7.5538990269290149
77.458,10.299844236760123,7.5479964533838224
77.563,10.34701781564678,7.527445468552866
77.658,10.375096674400623,7.5216044032754574
77.799,10.426481909160884,7.5041621396280869
77.907,10.463133640552996,7.4954862114724898
78.023,10.442145593869725,7.4868401880600857
78.147,10.44180704441041,7.4839647960663447
78.262,10.466463414634148,7.4667814686547969
78.369,10.477702191987902,7.4355825365540511
78.478,10.501883948756586,7.4243336704504799
78.589,10.521021021021028,7.410343834343637
78.706,10.521706586826355,7.399208500214951
78.814,10.583643122676591,7.3743356851258746
78.927,10.604737231680247,7.3578919277659143
79.047,10.635761589403984,7.3361363728238338
79.163,10.62756598240469,7.3226363526842571
79.285,10.66229029905179,7.3038604104454814
79.398,10.672489082969435,7.2958574910403149
79.514,10.719247467438493,7.2746437846688377
79.628,10.725631768953065,7.266736021563923
79.736,10.733766233766232,7.2641058017236801
79.817,10.736161035226445,7.2509972308447974
79.944,10.725574712643692,7.2483839866820379
80.054,10.765546819156526,7.2301697184537419
80.167,10.797142857142859,7.2275788259289291
80.284,10.878464818763319,7.2095199051919989
80.389,10.859065155807372,7.1967028902987327
80.493,10.859065155807372,7.1967028902987327
80.612,10.850672328379346,7.1941476456837856
80.702,10.866525423728802,7.1864981421206524
80.804,10.894291754756864,7.1788728838733311
80.92,10.907876230661032,7.1712717430254447
81.01,10.893183415319754,7.1687433668585658
81.116,10.86395511921458,7.1611741851907373
81.214,10.914046121593287,7.1486117598055134
81.32,10.954134815844327,7.1286480854609868
81.424,10.96606648199446,7.1162550328812966
81.539,10.974500344589927,7.0990123766508031
81.66,10.993131868131854,7.0867723146901209
81.786,11.004801097393681,7.0818939092990263
81.912,11.022525597269635,7.064898145886259
82.034,11.02316076294278,7.0576514469916232
82.141,11.006802721088434,7.0528326299188118
82.264,11.066485753052916,7.0432244025891517
82.378,11.070460704607058,7.0384349259059444
82.48,11.07889413351316,7.0217480399870587
82.589,11.073450134770894,7.0193738313926914
82.709,11.071284465366517,7.0122655648936911
82.814,11.118200134318329,7.0075386464439173
82.934,11.156270959087863,7.0028212313685518
83.04,11.152712659075689,6.9981132878376373
83.139,11.197860962566835,6.9910690624257201
83.25,11.223262032085557,6.9910690624257201
83.365,11.210386151797593,6.9770439063333489
83.478,11.240851630073195,6.9747145396864321
83.603,11.280690112806894,6.965420243730251
83.714,11.329815303430081,6.9446425820878073
83.832,11.322793148880095,6.9400504069684477
83.932,11.322834645669303,6.9263280991677743
84.06,11.33420707732634,6.921771970363082
84.18,11.375244299674279,6.9013795764091297
84.309,11.401298701298714,6.8901277026918475
84.427,11.435515230071303,6.8834028154521185
84.549,11.426261319534291,6.8766974892446013
84.663,11.43492268041237,6.8633451416268176
84.777,11.44736842105263,6.8500699096180986
84.892,11.453614843250165,6.8390655897620594
85.006,11.470401018459569,6.821567943567179
85.13,11.498096446700515,6.810699555234506
85.244,11.512010113780036,6.7977254825163529
85.359,11.536432160804026,6.7762650464644452
85.48,11.549498746867158,6.7677373322321097
85.612,11.550624999999997,6.7592415783347066
85.726,11.550842170929513,6.7528906169062477
85.844,11.561021170610218,6.7465574375565067
85.967,11.588674548848786,6.7444503150012869
86.083,11.674289245982692,6.7214008909028387
86.188,11.678153846153833,6.7068549392440318
86.307,11.685661764705884,6.69240255935948
86.43,11.705198776758408,6.6862370783639902
86.553,11.743292682926835,6.6759988494556168
86.668,11.767597087378647,6.6597145814424747
86.781,11.783161720169602,6.6536384790608825
86.904,11.830611010284343,6.6495969254110818
87.022,11.83403741701872,6.6415357534034252
87.144,11.837854128993371,6.6375160909655069
87.253,11.841441441441447,6.6255005353818772
87.375,11.872302158273385,6.6195170536350778
87.497,11.912081339712927,6.6115641105633953
87.618,11.901610017889084,6.6016629226799166
87.736,11.877453896490181,6.5937737588770382
87.857,11.877599524658336,6.5898397147545973
87.97,11.870260663507111,6.5800351726774826
88.09,11.951061320754718,6.5644380667870577
88.213,11.997060552616119,6.5547457292666031
88.328,11.967723004694847,6.5489507882104991
88.445,11.954891622729946,6.5431711108181503
88.556,11.953801169590633,6.5374066301314668
88.678,11.980791618160652,6.5221084718386368
88.795,11.980791618160652,6.5221084718386368
88.91,12.037144515380163,6.512601205018421
89.024,12.048667439165712,6.506916659386877
89.146,12.061378112333529,6.5050250989103233
89.255,12.091695501730101,6.4918299650777653
89.38,12.062788018433167,6.488074574226089
89.495,12.125287356321849,6.4805832007417781
89.611,12.151688609044072,6.4675351788646136
89.732,12.168475157053109,6.4601142747978448
89.852,12.170940170940185,6.4527187222071047
89.973,12.121729237770182,6.4471886079007179
90.087,12.16931818181817,6.4435097124595222
