time,proc1,proc2,proc3
1447803315.074216,-1.0,-2.5,-1.073791894497941
1447803315.09519,-1.0,-2.5,-1.0881512326658058
1447803315.116167,-1.0,-2.5,-1.0770909162094466
1447803315.13717,-1.0,-2.5,-1.0855840592986579
1447803315.158245,-1.0,-2.5,-1.0790468087579008
1447803315.179176,-1.0,-2.5,-1.0840694701057474
1447803315.200179,-1.0,-2.5,-1.0802050973838493
1447803315.221192,-1.0,-2.5,-1.0831751092266753
1447803315.24222,-1.0,-2.5,-1.0808905848497095
1447803315.263188,-1.0,-2.5,-1.082646719857532
1447803315.284188,-1.0,-2.5,-1.0812961037913023
1447803315.305134,-1.0,-2.5,-1.0823344520010463
1447803315.326185,-1.0,-2.5,-1.0815359437520058
1447803315.347257,-1.0,-2.5,-1.0821498746290104
1447803315.368147,-1.0,-2.5,-1.081677775048067
1447803315.389148,-1.0,-2.5,-1.0820407618248478
1447803315.410178,-1.0,-2.5,-1.08176164129174
1447803315.431189,-1.0,-2.5,-1.0819762558092771
1447803315.452208,-1.0,-2.5,-1.081811229837788
1447803315.473209,-1.0,-2.5,-1.0819381193102888
1447803315.494203,1.0,2.5,-0.5818405497846122
1447803315.51522,1.0,2.5,-1.2968155327660906
1447803315.536194,1.0,2.5,-0.44400772682010664
1447803315.557213,1.0,2.5,-1.7769917518003973
1447803315.578192,1.0,2.5,-0.25647393218800574
1447803315.599191,1.0,2.5,-3.259128558688232
1447803315.620214,1.0,2.5,-0.026147437510793202
1447803315.641233,1.0,2.5,-34.17019890585821
1447803315.662229,1.0,2.5,0.22366125955311014
1447803315.683202,1.0,2.5,4.273942285750598
1447803315.704196,1.0,2.5,0.460578416793464
1447803315.725213,1.0,2.5,2.2040646439009857
1447803315.74621,1.0,2.5,0.6583364807336527
1447803315.767219,1.0,2.5,1.6170820717652414
1447803315.788389,1.0,2.5,0.8065580224493744
1447803315.8092,1.0,2.5,1.3658527656409132
1447803315.830214,1.0,2.5,0.9089290021883756
1447803315.851167,1.0,2.5,1.2401763480240178
1447803315.872227,1.0,2.5,0.9757032448925322
1447803315.893213,1.0,2.5,1.1724116089714651
1447803315.914232,1.0,2.5,1.017648488903614
1447803315.935221,1.0,2.5,1.1343918207647858
1447803315.956301,1.0,2.5,1.0433766653864243
1447803315.977225,1.0,2.5,1.1125839831933337
1447803315.998214,1.0,2.5,1.0589276976797959
1447803316.019238,1.0,2.5,1.0999163842554873
1447803316.040308,1.0,2.5,1.0682440164387523
1447803316.061238,1.0,2.5,1.092504134027697
1447803316.08227,1.0,2.5,1.0737955097542753
1447803316.10324,1.0,2.5,1.0881484107769772
1447803316.124296,1.0,2.5,1.0770930610994207
1447803316.145193,1.0,2.5,1.0855823953422774
1447803316.166264,1.0,2.5,1.07904807950228
1447803316.187242,1.0,2.5,1.0840684878612012
1447803316.208236,1.0,2.5,1.0802058496097817
1447803316.229356,1.0,2.5,1.083174529026222
1447803316.250289,1.0,2.5,1.0808910299147299
1447803316.271259,1.0,2.5,1.0826463770089756
1447803316.292265,1.0,2.5,1.0812963670431592
1447803316.313235,1.0,2.5,1.0823342493613288
1447803316.334237,1.0,2.5,1.0815360994360828
1447803316.355297,1.0,2.5,1.0821497548433785
1447803316.376246,1.0,2.5,1.0816778671083824
1447803316.397242,1.0,2.5,1.082040691010849
1447803316.41826,1.0,2.5,1.081761695726262
1447803316.439242,1.0,2.5,1.0819762139440214
1447803316.460241,1.0,2.5,1.081811262023329
1447803316.481295,-1.0,2.5,1.0819380945588564
1447803316.502246,-1.0,-2.5,0.5818405688145782
1447803316.523272,-1.0,-2.5,1.2968154821751752
1447803316.544257,-1.0,-2.5,0.44400775389449515
1447803316.565264,-1.0,-2.5,1.7769916281999378
1447803316.586275,-1.0,-2.5,0.2564739674163151
1447803316.607263,-1.0,-2.5,3.2591280766873973
1447803316.628276,-1.0,-2.5,0.02614747835094806
1447803316.649263,-1.0,-2.5,34.1701451444119
1447803316.670261,-1.0,-2.5,-0.22366121811316964
1447803316.691226,-1.0,-2.5,-4.273943031306446
1447803316.712287,-1.0,-2.5,-0.46057838005971047
1447803316.73327,-1.0,-2.5,-2.2040647997487897
1447803316.75429,-1.0,-2.5,-0.65833645186048
1447803316.775272,-1.0,-2.5,-1.6170821317224209
1447803316.796272,-1.0,-2.5,-0.8065580018136573
1447803316.817266,-1.0,-2.5,-1.3658527941899101
1447803316.838332,-1.0,-2.5,-0.9089289884154695
1447803316.860243,-1.0,-2.5,-1.2401763630280564
1447803316.881273,-1.0,-2.5,-0.9757032361127489
1447803316.902284,-1.0,-2.5,-1.172411617271708
1447803316.923271,-1.0,-2.5,-1.017648483468945
1447803316.944296,-1.0,-2.5,-1.1343918254878083
1447803316.965284,-1.0,-2.5,-1.043376662083213
1447803316.986306,-1.0,-2.5,-1.1125839859241762
1447803317.007282,-1.0,-2.5,-1.058927695694279
1447803317.028386,-1.0,-2.5,-1.0999163858491026
1447803317.054063,-1.0,-2.5,-1.0682440152532384
1447803317.075323,-1.0,-2.5,-1.0925041349626898
1447803317.096305,-1.0,-2.5,-1.0737955090492504
1447803317.117298,-1.0,-2.5,-1.0881484113272826
1447803317.138296,-1.0,-2.5,-1.077093060681138
1447803317.159274,-1.0,-2.5,-1.085582395666771
1447803317.180311,-1.0,-2.5,-1.0790480792544677
1447803317.20133,-1.0,-2.5,-1.084068488052752
1447803317.222335,-1.0,-2.5,-1.0802058494630875
1447803317.243328,-1.0,-2.5,-1.0831745291393688
1447803317.264327,-1.0,-2.5,-1.0808910298279362
1447803317.285314,-1.0,-2.5,-1.0826463770758354
1447803317.306275,-1.0,-2.5,-1.0812963669918219
1447803317.327347,-1.0,-2.5,-1.0823342494008463
1447803317.3484,-1.0,-2.5,-1.0815360994057222
1447803317.369316,-1.0,-2.5,-1.0821497548667383
1447803317.39028,-1.0,-2.5,-1.0816778670904295
1447803317.411362,-1.0,-2.5,-1.0820406910246587
1447803317.432348,-1.0,-2.5,-1.0817616957156466
1447803317.453351,-1.0,-2.5,-1.0819762139521856
1447803317.474335,-1.0,-2.5,-1.0818112620170526
1447803317.495272,1.0,2.5,-0.581938094563683
1447803317.516312,1.0,2.5,-1.296556254707451
1447803317.53731,1.0,2.5,-0.4441465105986257
1447803317.558362,1.0,2.5,-1.7763583716710276
1447803317.579321,1.0,2.5,-0.2566545210431645
1447803317.600281,1.0,2.5,-3.2566594437611203
1447803317.621315,1.0,2.5,-0.026356805352846104
1447803317.642332,1.0,2.5,-33.89677871431845
1447803317.663324,1.0,2.5,0.22344880445468912
1447803317.684351,1.0,2.5,4.277768249628303
1447803317.705299,1.0,2.5,0.46039007900397627
1447803317.726337,1.0,2.5,2.2048640186754045
1447803317.747323,1.0,2.5,0.6581884380972776
1447803317.768336,1.0,2.5,1.61738956187344
1447803317.789326,1.0,2.5,0.8064522123894011
1447803317.810344,1.0,2.5,1.3659991704076677
1447803317.83133,1.0,2.5,0.9088583796367933
1447803317.852337,1.0,2.5,1.2402532893624931
1447803317.873336,1.0,2.5,0.9756582245894402
1447803317.894347,1.0,2.5,1.1724541722883777
1447803317.915367,1.0,2.5,1.0176206211483678
1447803317.936331,1.0,2.5,1.134416040021246
1447803317.957346,1.0,2.5,1.043359727162483
1447803317.978339,1.0,2.5,1.112597986648034
1447803317.999338,1.0,2.5,1.0589175163002622
1447803318.020368,1.0,2.5,1.0999245561113182
1447803318.041398,1.0,2.5,1.0682379373198712
1447803318.061712,1.0,2.5,1.0925089285426732
1447803318.084185,1.0,2.5,1.0737918944978637
1447803318.105359,1.0,2.5,1.088151232665866
1447803318.126346,1.0,2.5,1.077090916209401
1447803318.147349,1.0,2.5,1.0855840592986934
1447803318.168402,1.0,2.5,1.0790468087578735
1447803318.189392,1.0,2.5,1.0840694701057685
1447803318.210438,1.0,2.5,1.0802050973838333
1447803318.231335,1.0,2.5,1.0831751092266875
1447803318.252324,1.0,2.5,1.0808905848497
1447803318.273314,1.0,2.5,1.0826467198575394
1447803318.294307,1.0,2.5,1.0812961037912967
1447803318.31533,1.0,2.5,1.0823344520010505
1447803318.336324,1.0,2.5,1.0815359437520027
1447803318.357357,1.0,2.5,1.0821498746290128
1447803318.378347,1.0,2.5,1.0816777750480653
1447803318.399372,1.0,2.5,1.082040761824849
1447803318.42038,1.0,2.5,1.0817616412917388
1447803318.44137,1.0,2.5,1.0819762558092778
1447803318.462388,1.0,2.5,1.0818112298377875
1447803318.483366,1.0,2.5,1.0819381193102893
1447803318.504374,-1.0,-2.5,0.5818405497846119
1447803318.525397,-1.0,-2.5,1.2968155327660915
1447803318.546386,-1.0,-2.5,0.4440077268201061
1447803318.567407,-1.0,-2.5,1.7769917518003993
1447803318.588374,-1.0,-2.5,0.2564739321880053
1447803318.60938,-1.0,-2.5,3.2591285586882384
1447803318.630374,-1.0,-2.5,0.026147437510792626
1447803318.651395,-1.0,-2.5,34.17019890585897
1447803318.672402,-1.0,-2.5,-0.22366125955311073
1447803318.693373,-1.0,-2.5,-4.273942285750588
1447803318.714386,-1.0,-2.5,-0.46057841679346456
1447803318.735378,-1.0,-2.5,-2.2040646439009834
1447803318.756371,-1.0,-2.5,-0.6583364807336531
1447803318.777408,-1.0,-2.5,-1.6170820717652408
1447803318.798409,-1.0,-2.5,-0.8065580224493747
1447803318.819492,-1.0,-2.5,-1.3658527656409125
1447803318.840405,-1.0,-2.5,-0.9089290021883759
1447803318.861401,-1.0,-2.5,-1.240176348024017
1447803318.882415,-1.0,-2.5,-0.9757032448925326
1447803318.903394,-1.0,-2.5,-1.1724116089714645
1447803318.924408,-1.0,-2.5,-1.0176484889036144
1447803318.945394,-1.0,-2.5,-1.1343918207647854
1447803318.966448,-1.0,-2.5,-1.0433766653864245
1447803318.987471,-1.0,-2.5,-1.1125839831933335
1447803319.008386,-1.0,-2.5,-1.0589276976797959
1447803319.061903,-1.0,-2.5,-1.0999163842554873
1447803319.082396,-1.0,-2.5,-1.0682440164387523
1447803319.103373,-1.0,-2.5,-1.092504134027697
1447803319.12438,-1.0,-2.5,-1.0737955097542753
1447803319.145437,-1.0,-2.5,-1.0881484107769772
1447803319.166437,-1.0,-2.5,-1.0770930610994207
1447803319.187407,-1.0,-2.5,-1.0855823953422774
1447803319.208419,-1.0,-2.5,-1.07904807950228
1447803319.22874,-1.0,-2.5,-1.0840684878612012
1447803319.249472,-1.0,-2.5,-1.0802058496097817
1447803319.270497,-1.0,-2.5,-1.083174529026222
1447803319.291437,-1.0,-2.5,-1.0808910299147299
1447803319.312442,-1.0,-2.5,-1.0826463770089756
1447803319.333413,-1.0,-2.5,-1.0812963670431592
1447803319.354489,-1.0,-2.5,-1.0823342493613288
1447803319.375404,-1.0,-2.5,-1.0815360994360828
1447803319.396448,-1.0,-2.5,-1.0821497548433785
1447803319.417431,-1.0,-2.5,-1.0816778671083824
1447803319.438453,-1.0,-2.5,-1.082040691010849
1447803319.45944,-1.0,-2.5,-1.081761695726262
1447803319.480421,-1.0,-2.5,-1.0819762139440214
