time,proc1,proc2,proc3
1447803307.410692,1.0,2.5,-3.976556749860875
1447803307.431693,1.0,2.5,0.2988209271682118
1447803307.452697,1.0,2.5,3.1771886680803494
1447803307.473679,1.0,2.5,0.7517949305425914
1447803307.494696,1.0,2.5,1.5641199714164309
1447803307.515748,1.0,2.5,1.0114697175534038
1447803307.536762,1.0,2.5,1.290928276068494
1447803307.557715,1.0,2.5,1.119709099901654
1447803307.578749,1.0,2.5,1.214471285506446
1447803307.599731,1.0,2.5,1.1587228611719644
1447803307.620707,1.0,2.5,1.1904153070656238
1447803307.641717,1.0,2.5,1.17203436922531
1447803307.662728,1.0,2.5,1.1825738399879717
1447803307.683703,1.0,2.5,1.1764905268056132
1447803307.704702,1.0,2.5,1.179988475701667
1447803307.725681,1.0,2.5,1.1779727230168828
1447803307.746701,1.0,2.5,1.1791328732562971
1447803307.767712,1.0,2.5,1.1784646736128368
1447803307.78871,1.0,2.5,1.1788493689398665
1447803307.809708,1.0,2.5,1.1786278392119225
1447803307.830711,1.0,2.5,1.1787553911291557
1447803307.851725,1.0,2.5,1.1786819437013665
1447803307.872716,1.0,2.5,1.1787242345359028
1447803307.893713,1.0,2.5,1.1786998829416473
1447803307.914739,1.0,2.5,1.178713904682389
1447803307.935723,1.0,2.5,1.178705830839897
1447803307.956754,1.0,2.5,1.1787104798064443
1447803307.977761,1.0,2.5,1.1787078028960665
1447803307.998751,1.0,2.5,1.1787093442788898
1447803308.019804,1.0,2.5,1.1787084567395396
1447803308.042095,1.0,2.5,1.1787089677908171
1447803308.062814,1.0,2.5,1.1787086735238739
1447803308.083754,1.0,2.5,1.1787088429648318
1447803308.104763,1.0,2.5,1.1787087453995362
1447803308.12579,1.0,2.5,1.1787088015783163
1447803308.146761,1.0,2.5,1.1787087692301805
1447803308.167785,1.0,2.5,1.1787087878564637
1447803308.188759,1.0,2.5,1.1787087771313192
1447803308.209822,1.0,2.5,1.1787087833069325
1447803308.230796,1.0,2.5,1.1787087797509712
1447803308.251769,1.0,2.5,1.1787087817985185
1447803308.272762,1.0,2.5,1.1787087806195264
1447803308.293779,1.0,2.5,1.1787087812983983
1447803308.314743,1.0,2.5,1.1787087809074994
1447803308.335815,1.0,2.5,1.1787087811325816
1447803308.356765,1.0,2.5,1.1787087810029777
1447803308.377754,1.0,2.5,1.1787087810776042
1447803308.39876,-1.0,-2.5,0.178708781034634
1447803308.41976,-1.0,-2.5,3.976556749860875
1447803308.440788,-1.0,-2.5,-0.2988209271682118
1447803308.461778,-1.0,-2.5,-3.1771886680803494
1447803308.482775,-1.0,-2.5,-0.7517949305425914
1447803308.503768,-1.0,-2.5,-1.5641199714164309
1447803308.524762,-1.0,-2.5,-1.0114697175534038
1447803308.5458,-1.0,-2.5,-1.290928276068494
1447803308.56678,-1.0,-2.5,-1.119709099901654
1447803308.58778,-1.0,-2.5,-1.214471285506446
1447803308.608787,-1.0,-2.5,-1.1587228611719644
1447803308.629773,-1.0,-2.5,-1.1904153070656238
1447803308.650779,-1.0,-2.5,-1.17203436922531
1447803308.671799,-1.0,-2.5,-1.1825738399879717
1447803308.692785,-1.0,-2.5,-1.1764905268056132
1447803308.713917,-1.0,-2.5,-1.179988475701667
1447803308.734847,-1.0,-2.5,-1.1779727230168828
1447803308.755783,-1.0,-2.5,-1.1791328732562971
1447803308.776768,-1.0,-2.5,-1.1784646736128368
1447803308.79779,-1.0,-2.5,-1.1788493689398665
1447803308.818831,-1.0,-2.5,-1.1786278392119225
1447803308.839806,-1.0,-2.5,-1.1787553911291557
1447803308.860782,-1.0,-2.5,-1.1786819437013665
1447803308.910813,-1.0,-2.5,-1.1787242345359028
1447803308.931765,-1.0,-2.5,-1.1786998829416473
1447803308.952804,-1.0,-2.5,-1.178713904682389
1447803308.97383,-1.0,-2.5,-1.178705830839897
1447803308.994828,-1.0,-2.5,-1.1787104798064443
1447803309.015876,-1.0,-2.5,-1.1787078028960665
1447803309.03683,-1.0,-2.5,-1.1787093442788898
1447803309.05752,-1.0,-2.5,-1.1787084567395396
1447803309.077823,-1.0,-2.5,-1.1787089677908171
1447803309.098812,-1.0,-2.5,-1.1787086735238739
1447803309.119839,-1.0,-2.5,-1.1787088429648318
1447803309.140832,-1.0,-2.5,-1.1787087453995362
1447803309.1618,-1.0,-2.5,-1.1787088015783163
1447803309.182003,-1.0,-2.5,-1.1787087692301805
1447803309.202795,-1.0,-2.5,-1.1787087878564637
1447803309.223849,-1.0,-2.5,-1.1787087771313192
1447803309.244831,-1.0,-2.5,-1.1787087833069325
1447803309.265823,-1.0,-2.5,-1.1787087797509712
1447803309.286839,-1.0,-2.5,-1.1787087817985185
1447803309.307339,-1.0,-2.5,-1.1787087806195264
1447803309.327877,-1.0,-2.5,-1.1787087812983983
1447803309.348864,-1.0,-2.5,-1.1787087809074994
1447803309.369823,-1.0,-2.5,-1.1787087811325816
1447803309.390807,1.0,2.5,-0.17870878100297763
1447803309.411834,1.0,2.5,-3.97655675065385
1447803309.432798,1.0,2.5,0.2988209272083294
1447803309.453873,1.0,2.5,3.1771886677209284
1447803309.474819,1.0,2.5,0.7517949305710758
1447803309.495837,1.0,2.5,1.564119971376113
1447803309.516829,1.0,2.5,1.0114697175665879
1447803309.537843,1.0,2.5,1.2909282760581844
1447803309.558834,1.0,2.5,1.1197090999066028
1447803309.579826,1.0,2.5,1.2144712855032878
1447803309.600864,1.0,2.5,1.1587228611736777
1447803309.621855,1.0,2.5,1.1904153070646029
1447803309.642833,1.0,2.5,1.172034369225886
1447803309.663858,1.0,2.5,1.182573839987636
1447803309.684826,1.0,2.5,1.1764905268058052
1447803309.705828,1.0,2.5,1.1799884757015557
1447803309.726825,1.0,2.5,1.1779727230169468
1447803309.747851,1.0,2.5,1.1791328732562605
1447803309.768803,1.0,2.5,1.178464673612858
1447803309.789829,1.0,2.5,1.1788493689398543
1447803309.810829,1.0,2.5,1.1786278392119296
1447803309.831818,1.0,2.5,1.1787553911291515
1447803309.852255,1.0,2.5,1.1786819437013691
1447803309.872887,1.0,2.5,1.1787242345359012
1447803309.893861,1.0,2.5,1.1786998829416482
1447803309.914189,1.0,2.5,1.1787139046823882
1447803309.934891,1.0,2.5,1.1787058308398977
1447803309.955868,1.0,2.5,1.1787104798064438
1447803309.976841,1.0,2.5,1.1787078028960667
1447803309.997859,1.0,2.5,1.1787093442788896
1447803310.018911,1.0,2.5,1.1787084567395396
1447803310.040003,1.0,2.5,1.1787089677908171
1447803310.064375,1.0,2.5,1.1787086735238739
1447803310.084874,1.0,2.5,1.1787088429648318
1447803310.10586,1.0,2.5,1.1787087453995362
1447803310.126856,1.0,2.5,1.1787088015783163
1447803310.147886,1.0,2.5,1.1787087692301805
1447803310.168859,1.0,2.5,1.1787087878564637
1447803310.189868,1.0,2.5,1.1787087771313192
1447803310.210937,1.0,2.5,1.1787087833069325
1447803310.231912,1.0,2.5,1.1787087797509712
1447803310.252869,1.0,2.5,1.1787087817985185
1447803310.273855,1.0,2.5,1.1787087806195264
1447803310.294863,1.0,2.5,1.1787087812983983
1447803310.31591,1.0,2.5,1.1787087809074994
1447803310.336828,1.0,2.5,1.1787087811325816
1447803310.357881,1.0,2.5,1.1787087810029777
1447803310.378884,1.0,2.5,1.1787087810776042
1447803310.399866,-1.0,-2.5,0.178708781034634
1447803310.420886,-1.0,-2.5,3.976556749860875
1447803310.441921,-1.0,-2.5,-0.2988209271682118
1447803310.462867,-1.0,-2.5,-3.1771886680803494
1447803310.483899,-1.0,-2.5,-0.7517949305425914
1447803310.504875,-1.0,-2.5,-1.5641199714164309
1447803310.525915,-1.0,-2.5,-1.0114697175534038
1447803310.546943,-1.0,-2.5,-1.290928276068494
1447803310.567878,-1.0,-2.5,-1.119709099901654
1447803310.588882,-1.0,-2.5,-1.214471285506446
1447803310.609878,-1.0,-2.5,-1.1587228611719644
1447803310.63094,-1.0,-2.5,-1.1904153070656238
1447803310.651901,-1.0,-2.5,-1.17203436922531
1447803310.672909,-1.0,-2.5,-1.1825738399879717
1447803310.693926,-1.0,-2.5,-1.1764905268056132
1447803310.71489,-1.0,-2.5,-1.179988475701667
1447803310.735871,-1.0,-2.5,-1.1779727230168828
1447803310.756893,-1.0,-2.5,-1.1791328732562971
1447803310.777924,-1.0,-2.5,-1.1784646736128368
1447803310.798892,-1.0,-2.5,-1.1788493689398665
1447803310.81989,-1.0,-2.5,-1.1786278392119225
1447803310.840903,-1.0,-2.5,-1.1787553911291557
1447803310.861918,-1.0,-2.5,-1.1786819437013665
1447803310.882898,-1.0,-2.5,-1.1787242345359028
1447803310.903898,-1.0,-2.5,-1.1786998829416473
1447803310.924899,-1.0,-2.5,-1.178713904682389
1447803310.945904,-1.0,-2.5,-1.178705830839897
1447803310.966903,-1.0,-2.5,-1.1787104798064443
1447803310.987903,-1.0,-2.5,-1.1787078028960665
1447803311.008908,-1.0,-2.5,-1.1787093442788898
1447803311.029958,-1.0,-2.5,-1.1787084567395396
1447803311.053489,-1.0,-2.5,-1.1787089677908171
1447803311.073876,-1.0,-2.5,-1.1787086735238739
1447803311.094982,-1.0,-2.5,-1.1787088429648318
1447803311.115998,-1.0,-2.5,-1.1787087453995362
1447803311.136936,-1.0,-2.5,-1.1787088015783163
1447803311.157935,-1.0,-2.5,-1.1787087692301805
1447803311.178934,-1.0,-2.5,-1.1787087878564637
1447803311.19988,-1.0,-2.5,-1.1787087771313192
1447803311.220913,-1.0,-2.5,-1.1787087833069325
1447803311.241968,-1.0,-2.5,-1.1787087797509712
1447803311.262923,-1.0,-2.5,-1.1787087817985185
1447803311.284008,-1.0,-2.5,-1.1787087806195264
1447803311.304903,-1.0,-2.5,-1.1787087812983983
1447803311.325954,-1.0,-2.5,-1.1787087809074994
1447803311.34697,-1.0,-2.5,-1.1787087811325816
1447803311.36794,-1.0,-2.5,-1.1787087810029777
1447803311.388166,1.0,2.5,-0.1787087810776044
